Date,Open Price,High Price,Low Price,Close Price,Prev Close Price,Total Traded Quantity,Total Traded Value,52 Week High Price,52 Week Low Price,VWAP,Deliverable Volume,Deliverable Percent,Series
2023-01-31,873.0,879.3,861.1,871.6,871.85,16856151,14677535972.45,970.0,618.25,870.75,11093681,65.81,EQ
2023-02-01,876.3,895.2,833.3,857.25,871.6,12409819,10828226729.6,970.0,618.25,872.55,5949613,47.94,EQ
2023-02-02,850.95,872.0,837.05,868.45,857.25,9567053,8227471934.75,970.0,618.25,859.98,4985312,52.11,EQ
2023-02-03,873.0,885.0,859.25,882.6,868.45,7365732,6440885052.85,970.0,618.25,874.44,3503402,47.56,EQ
2023-02-06,871.85,899.15,870.6,882.65,882.6,10129098,8997261263.4,970.0,618.25,888.26,6102757,60.25,EQ
2023-02-07,886.85,888.4,871.5,879.1,882.65,5055187,4445421176.35,970.0,618.25,879.38,2763533,54.67,EQ
2023-02-08,882.1,886.45,868.25,871.75,879.1,6572818,5747379790.7,970.0,618.25,874.42,4138276,62.96,EQ
2023-02-09,876.15,876.15,862.55,867.7,871.75,5993312,5197418814.9,970.0,618.25,867.2,3423881,57.13,EQ
2023-02-10,872.05,872.7,865.15,867.25,867.7,4603464,3996712982.2,970.0,618.25,868.2,2694606,58.53,EQ
2023-02-13,867.25,870.45,856.5,859.1,867.25,5707194,4912330456.2,970.0,618.25,860.73,2818004,49.38,EQ
2023-02-14,862.55,871.9,854.25,870.75,859.1,7527755,6500442064.8,970.0,618.25,863.53,3949211,52.46,EQ
2023-02-15,872.0,872.2,861.6,868.3,870.75,7322266,6345957684.6,970.0,618.25,866.67,3588437,49.01,EQ
2023-02-16,872.8,874.3,862.25,864.75,868.3,5843235,5065582780.0,970.0,618.25,866.91,3377643,57.8,EQ
2023-02-17,861.0,868.25,850.0,854.9,864.75,8420479,7235410479.8,970.0,618.25,859.26,3748856,44.52,EQ
2023-02-20,859.7,861.2,842.5,846.75,854.9,5992322,5091794054.0,970.0,618.25,849.72,1682130,28.07,EQ
2023-02-21,849.0,849.0,837.4,844.05,846.75,9677064,8148130050.95,970.0,618.25,842.0,4223311,43.64,EQ
2023-02-22,840.0,843.0,829.55,833.35,844.05,6984037,5831051834.8,970.0,618.25,834.91,2421365,34.67,EQ
2023-02-23,833.05,848.25,830.2,844.35,833.35,8437003,7091214576.9,970.0,618.25,840.49,4381505,51.93,EQ
2023-02-24,850.1,854.6,844.45,851.4,844.35,7763814,6600708998.0,970.0,618.25,850.19,3960680,51.01,EQ
2023-02-27,851.85,858.45,845.95,854.35,851.4,8064267,6879609625.3,970.0,618.25,853.1,2211005,27.42,EQ
2023-02-28,855.95,857.6,840.0,844.1,854.35,13012372,11037512530.45,970.0,618.25,848.23,5593773,42.99,EQ
2023-03-01,846.05,868.75,845.05,865.15,844.1,12345125,10648021369.5,970.0,618.25,862.53,5679946,46.01,EQ
2023-03-02,866.0,866.8,843.5,845.45,865.15,13900508,11823101800.75,970.0,618.25,850.55,6477524,46.6,EQ
2023-03-03,849.75,858.6,845.6,852.65,845.45,7977804,6808634804.8,970.0,618.25,853.45,2945144,36.92,EQ
2023-03-06,856.95,863.75,855.6,859.5,852.65,10781567,9268483932.75,970.0,618.25,859.66,3917134,36.33,EQ
2023-03-08,858.5,862.5,853.05,860.95,859.5,8785735,7534646787.65,970.0,618.25,857.6,2892386,32.92,EQ
2023-03-09,862.5,874.25,862.0,867.8,860.95,14746065,12833909979.65,970.0,618.25,870.33,6166453,41.82,EQ
2023-03-10,859.6,861.6,845.5,851.9,867.8,11198583,9551257752.9,970.0,618.25,852.9,6510640,58.14,EQ
2023-03-13,845.6,857.0,828.45,832.35,851.9,8315798,6985399708.85,970.0,618.25,840.02,3378255,40.62,EQ
2023-03-14,828.0,835.7,817.4,832.85,832.35,12573734,10394550260.65,970.0,618.25,826.69,5694008,45.28,EQ
2023-03-15,838.05,843.5,819.35,824.05,832.85,6652641,5511867830.65,970.0,618.25,828.52,3177104,47.76,EQ
2023-03-16,821.5,837.9,814.3,830.55,824.05,8791383,7263122832.85,970.0,618.25,826.16,3769060,42.87,EQ
2023-03-17,835.0,841.5,823.0,837.4,830.55,7762461,6458078587.6,970.0,618.25,831.96,4113281,52.99,EQ
2023-03-20,836.0,841.0,825.55,837.55,837.4,10744023,8938134767.25,970.0,618.25,831.92,3358548,31.26,EQ
2023-03-21,840.1,857.35,838.75,855.6,837.55,11489951,9748030141.05,970.0,618.25,848.4,4354340,37.9,EQ
2023-03-22,855.6,859.8,847.05,849.65,855.6,8018924,6837608644.85,970.0,618.25,852.68,4929795,61.48,EQ
2023-03-23,847.0,861.15,845.1,848.8,849.65,9857892,8423939611.75,970.0,618.25,854.54,4362926,44.26,EQ
2023-03-24,846.25,852.5,837.25,839.9,848.8,8078718,6830275637.9,970.0,618.25,845.47,3298405,40.83,EQ
2023-03-27,841.05,842.2,829.2,833.35,839.9,10602508,8856424106.65,970.0,618.25,835.31,4360175,41.12,EQ
2023-03-28,837.4,837.4,826.05,832.45,833.35,11002402,9143530130.6,970.0,618.25,831.05,2740703,24.91,EQ
2023-03-29,832.5,848.45,830.0,842.6,832.45,17121194,14314246634.65,970.0,618.25,836.05,4802221,28.05,EQ
2023-03-31,854.9,860.9,847.5,858.5,842.6,12946752,11054759333.6,970.0,618.25,853.86,4740119,36.61,EQ
2023-04-03,864.0,866.8,856.45,864.6,858.5,13266882,11436720768.45,970.0,618.25,862.05,2401383,18.1,EQ
2023-04-05,871.0,871.0,857.0,860.5,864.6,11890015,10232953006.7,970.0,618.25,860.63,5380683,45.25,EQ
2023-04-06,861.8,863.25,849.0,851.95,860.5,19677316,16808722254.05,970.0,618.25,854.22,4276535,21.73,EQ
2023-04-10,854.8,854.95,843.95,847.35,851.95,15656078,13280268139.0,970.0,618.25,848.25,2750275,17.57,EQ
2023-04-11,848.25,855.7,844.05,853.3,847.35,23930907,20333891050.0,970.0,618.25,849.69,4567878,19.09,EQ
2023-04-12,854.9,856.65,846.65,851.05,853.3,13480335,11462240653.5,970.0,618.25,850.29,1988864,14.75,EQ
2023-04-13,853.65,867.7,845.0,864.35,851.05,23934570,20450123140.3,970.0,618.25,854.42,2808757,11.74,EQ
2023-04-17,882.0,882.0,861.0,864.55,864.35,22577380,19575735178.1,970.0,618.25,867.05,3865652,17.12,EQ
2023-04-18,865.35,872.0,857.1,863.35,864.55,17238709,14920705065.35,970.0,618.25,865.53,3161772,18.34,EQ
2023-04-19,865.0,874.5,862.55,873.4,863.35,23494247,20424019478.25,970.0,618.25,869.32,5932070,25.25,EQ
2023-04-20,874.8,875.6,864.15,868.75,873.4,19444753,16891415680.1,970.0,618.25,868.69,1523193,7.83,EQ
2023-04-21,870.8,873.85,857.5,864.2,868.75,15520786,13454767337.1,970.0,618.25,866.89,1630103,10.5,EQ
