Date,Open Price,High Price,Low Price,Close Price,Prev Close Price,Total Traded Quantity,Total Traded Value,52 Week High Price,52 Week Low Price,VWAP,Deliverable Volume,Deliverable Percent,Series
2023-02-03,2176.95,2181.85,2131.05,2166.55,2144.9,2045634,4414753237.65,2297.65,1456.35,2158.13,1056513,51.65,EQ
2023-02-06,2164.25,2181.6,2142.3,2156.1,2166.55,1332484,2880524522.85,2297.65,1456.35,2161.77,668816,50.19,EQ
2023-02-07,2162.25,2172.0,2150.05,2165.3,2156.1,1089248,2354607994.15,2297.65,1456.35,2161.68,553852,50.85,EQ
2023-02-08,2160.55,2175.25,2125.55,2130.85,2165.3,1452145,3113490283.6,2297.65,1456.35,2144.06,790018,54.4,EQ
2023-02-09,2150.0,2151.95,2135.7,2147.4,2130.85,1563181,3354461550.1,2297.65,1456.35,2145.92,857655,54.87,EQ
2023-02-10,2140.2,2169.95,2137.55,2163.85,2147.4,1454665,3137336843.7,2297.65,1456.35,2156.74,743797,51.13,EQ
2023-02-13,2173.0,2210.4,2160.2,2203.3,2163.85,2978938,6537350681.2,2297.65,1456.35,2194.52,1754014,58.88,EQ
2023-02-14,2215.0,2216.0,2182.15,2191.65,2203.3,1874906,4118665071.9,2297.65,1456.35,2196.73,1283513,68.46,EQ
2023-02-15,2186.0,2187.85,2157.25,2175.05,2191.65,1946344,4227053104.4,2297.65,1456.35,2171.79,1200268,61.67,EQ
2023-02-16,2186.8,2202.3,2171.7,2178.3,2175.05,2464602,5382955575.75,2297.65,1456.35,2184.11,1811902,73.52,EQ
2023-02-17,2169.8,2249.0,2160.0,2226.35,2178.3,3753179,8352333197.15,2297.65,1456.35,2225.4,1926020,51.32,EQ
2023-02-20,2233.7,2252.0,2215.0,2225.5,2226.35,1779752,3967596563.75,2297.65,1456.35,2229.3,970060,54.51,EQ
2023-02-21,2239.0,2262.0,2222.7,2229.45,2225.5,1882604,4220863635.8,2297.65,1456.35,2242.03,1120041,59.49,EQ
2023-02-22,2229.0,2241.0,2182.05,2194.75,2229.45,2103097,4653749371.3,2297.65,1456.35,2212.81,1298976,61.76,EQ
2023-02-23,2204.0,2208.2,2153.5,2159.15,2194.75,2000556,4357497777.3,2297.65,1456.35,2178.14,1286174,64.29,EQ
2023-02-24,2160.0,2172.3,2118.75,2134.05,2159.15,1479060,3172071254.65,2297.65,1456.35,2144.65,773206,52.28,EQ
